::1 /adminLayout/settings/master GET HTTP/1.1 200 1015 Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36 33.042 ms
::1 /runtime.js GET HTTP/1.1 200 - Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36 10.334 ms
::1 /polyfills.js GET HTTP/1.1 200 - Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36 11.353 ms
::1 /scripts.js GET HTTP/1.1 200 - Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36 7.994 ms
::1 /main.js GET HTTP/1.1 200 - Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36 6.482 ms
::1 /styles.js GET HTTP/1.1 200 - Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36 7.878 ms
::1 /vendor.js GET HTTP/1.1 200 - Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36 6.968 ms
::1 /assets/i18n/en.json GET HTTP/1.1 200 - Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36 1.727 ms
::1 /api/master/findPageWise/1/false/undefined/undefined GET HTTP/1.1 304 - Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36 142.507 ms
::1 - - [08/Jan/2019:13:34:35 +0000] "GET /runtime.js HTTP/1.1" 200 - "http://localhost:5000/" "Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
::1 - - [08/Jan/2019:13:34:35 +0000] "GET /scripts.js HTTP/1.1" 200 - "http://localhost:5000/" "Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
::1 - - [08/Jan/2019:13:34:35 +0000] "GET /polyfills.js HTTP/1.1" 200 - "http://localhost:5000/" "Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
::1 - - [08/Jan/2019:13:34:35 +0000] "GET /styles.js HTTP/1.1" 200 - "http://localhost:5000/" "Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
::1 - - [08/Jan/2019:13:34:35 +0000] "GET /main.js HTTP/1.1" 200 - "http://localhost:5000/" "Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
::ffff:127.0.0.1 - - [08/Jan/2019:13:34:35 +0000] "GET /runtime.js.map HTTP/1.1" 200 6214 "-" "-"
::ffff:127.0.0.1 - - [08/Jan/2019:13:34:35 +0000] "GET /polyfills.js.map HTTP/1.1" 200 370537 "-" "-"
::ffff:127.0.0.1 - - [08/Jan/2019:13:34:35 +0000] "GET /styles.js.map HTTP/1.1" 200 923978 "-" "-"
::ffff:127.0.0.1 - - [08/Jan/2019:13:34:36 +0000] "GET /scripts.js.map HTTP/1.1" 200 193030 "-" "-"
::1 - - [08/Jan/2019:13:34:36 +0000] "GET /vendor.js HTTP/1.1" 200 - "http://localhost:5000/" "Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
::ffff:127.0.0.1 - - [08/Jan/2019:13:34:37 +0000] "GET /vendor.js.map HTTP/1.1" 200 5491522 "-" "-"
::ffff:127.0.0.1 - - [08/Jan/2019:13:34:38 +0000] "GET /main.js.map HTTP/1.1" 200 851768 "-" "-"
::1 - - [08/Jan/2019:13:35:00 +0000] "GET /assets/i18n/en.json HTTP/1.1" 200 - "http://localhost:5000/" "Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
::1 - - [08/Jan/2019:13:35:14 +0000] "GET /api/menu/findMenus/mala@mala.com HTTP/1.1" 401 43 "http://localhost:5000/dashboard" "Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
::1 - - [08/Jan/2019:13:35:14 +0000] "GET /assets/images/slider2.jpg HTTP/1.1" 200 55476 "http://localhost:5000/dashboard" "Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
::1 - - [08/Jan/2019:13:35:14 +0000] "GET /fontawesome-webfont.woff2?v=4.7.0 HTTP/1.1" 200 77160 "http://localhost:5000/" "Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
::1 - - [08/Jan/2019:13:35:14 +0000] "GET /assets/images/slider1.jpg HTTP/1.1" 200 280620 "http://localhost:5000/dashboard" "Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
::1 - - [08/Jan/2019:13:35:14 +0000] "GET /assets/images/slider3.jpg HTTP/1.1" 200 264935 "http://localhost:5000/dashboard" "Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
::1 - - [08/Jan/2019:13:38:26 +0000] "GET /favicon.ico HTTP/1.1" 200 5430 "http://localhost:5000/dashboard" "Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
::1 - - [08/Jan/2019:13:38:31 +0000] "GET /adminLayout/settings/master HTTP/1.1" 200 1015 "-" "Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
::1 - - [08/Jan/2019:13:38:31 +0000] "GET /runtime.js HTTP/1.1" 200 - "http://localhost:5000/adminLayout/settings/master" "Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
::1 - - [08/Jan/2019:13:38:32 +0000] "GET /scripts.js HTTP/1.1" 200 - "http://localhost:5000/adminLayout/settings/master" "Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
::ffff:127.0.0.1 - - [08/Jan/2019:13:38:32 +0000] "GET /runtime.js.map HTTP/1.1" 200 6214 "-" "-"
::1 - - [08/Jan/2019:13:38:32 +0000] "GET /polyfills.js HTTP/1.1" 200 - "http://localhost:5000/adminLayout/settings/master" "Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
::1 - - [08/Jan/2019:13:38:32 +0000] "GET /styles.js HTTP/1.1" 200 - "http://localhost:5000/adminLayout/settings/master" "Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
::ffff:127.0.0.1 - - [08/Jan/2019:13:38:32 +0000] "GET /polyfills.js.map HTTP/1.1" 200 370537 "-" "-"
::1 - - [08/Jan/2019:13:38:32 +0000] "GET /main.js HTTP/1.1" 200 - "http://localhost:5000/adminLayout/settings/master" "Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
::ffff:127.0.0.1 - - [08/Jan/2019:13:38:32 +0000] "GET /styles.js.map HTTP/1.1" 200 923978 "-" "-"
::1 - - [08/Jan/2019:13:38:33 +0000] "GET /vendor.js HTTP/1.1" 200 - "http://localhost:5000/adminLayout/settings/master" "Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
::ffff:127.0.0.1 - - [08/Jan/2019:13:38:33 +0000] "GET /scripts.js.map HTTP/1.1" 200 193030 "-" "-"
::ffff:127.0.0.1 - - [08/Jan/2019:13:38:35 +0000] "GET /vendor.js.map HTTP/1.1" 200 5491522 "-" "-"
::ffff:127.0.0.1 - - [08/Jan/2019:13:38:35 +0000] "GET /main.js.map HTTP/1.1" 200 851768 "-" "-"
::1 - - [08/Jan/2019:13:38:40 +0000] "GET /assets/i18n/en.json HTTP/1.1" 200 - "http://localhost:5000/adminLayout/settings/master" "Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
::1 - - [08/Jan/2019:13:38:50 +0000] "GET /api/master/findPageWise/1/false/undefined/undefined HTTP/1.1" 401 27 "http://localhost:5000/adminLayout/settings/master" "Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
::1 - - [08/Jan/2019:13:38:50 +0000] "GET /fontawesome-webfont.woff2?v=4.7.0 HTTP/1.1" 200 77160 "http://localhost:5000/" "Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
::1 - - [08/Jan/2019:13:42:51 +0000] "GET /adminLayout/menu HTTP/1.1" 200 1015 "-" "Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
::1 - - [08/Jan/2019:13:42:51 +0000] "GET /runtime.js HTTP/1.1" 200 - "http://localhost:5000/adminLayout/menu" "Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
::1 - - [08/Jan/2019:13:42:51 +0000] "GET /scripts.js HTTP/1.1" 200 - "http://localhost:5000/adminLayout/menu" "Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
::1 - - [08/Jan/2019:13:42:51 +0000] "GET /polyfills.js HTTP/1.1" 200 - "http://localhost:5000/adminLayout/menu" "Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
::1 - - [08/Jan/2019:13:42:51 +0000] "GET /styles.js HTTP/1.1" 200 - "http://localhost:5000/adminLayout/menu" "Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
::1 - - [08/Jan/2019:13:42:51 +0000] "GET /main.js HTTP/1.1" 200 - "http://localhost:5000/adminLayout/menu" "Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
::1 - - [08/Jan/2019:13:42:52 +0000] "GET /vendor.js HTTP/1.1" 200 - "http://localhost:5000/adminLayout/menu" "Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
::1 - - [08/Jan/2019:13:42:54 +0000] "GET /assets/i18n/en.json HTTP/1.1" 200 - "http://localhost:5000/adminLayout/menu" "Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
::1 - - [08/Jan/2019:13:42:56 +0000] "GET /fontawesome-webfont.woff2?v=4.7.0 HTTP/1.1" 200 77160 "http://localhost:5000/" "Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
::1 - - [08/Jan/2019:13:42:56 +0000] "GET /api/menu/findall HTTP/1.1" 304 - "http://localhost:5000/adminLayout/menu" "Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
::1 - - [08/Jan/2019:13:42:56 +0000] "GET /favicon.ico HTTP/1.1" 200 5430 "http://localhost:5000/adminLayout/menu" "Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
::1 - - [08/Jan/2019:13:43:14 +0000] "GET /adminLayout/settings/master HTTP/1.1" 200 1015 "-" "Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
::1 - - [08/Jan/2019:13:43:14 +0000] "GET /runtime.js HTTP/1.1" 200 - "http://localhost:5000/adminLayout/settings/master" "Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
::1 - - [08/Jan/2019:13:43:14 +0000] "GET /scripts.js HTTP/1.1" 200 - "http://localhost:5000/adminLayout/settings/master" "Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
::1 - - [08/Jan/2019:13:43:14 +0000] "GET /polyfills.js HTTP/1.1" 200 - "http://localhost:5000/adminLayout/settings/master" "Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
::1 - - [08/Jan/2019:13:43:14 +0000] "GET /styles.js HTTP/1.1" 200 - "http://localhost:5000/adminLayout/settings/master" "Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
::1 - - [08/Jan/2019:13:43:14 +0000] "GET /main.js HTTP/1.1" 200 - "http://localhost:5000/adminLayout/settings/master" "Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
::ffff:127.0.0.1 - - [08/Jan/2019:13:43:14 +0000] "GET /runtime.js.map HTTP/1.1" 200 6214 "-" "-"
::ffff:127.0.0.1 - - [08/Jan/2019:13:43:14 +0000] "GET /polyfills.js.map HTTP/1.1" 200 370537 "-" "-"
::ffff:127.0.0.1 - - [08/Jan/2019:13:43:14 +0000] "GET /styles.js.map HTTP/1.1" 200 923978 "-" "-"
::1 - - [08/Jan/2019:13:43:15 +0000] "GET /vendor.js HTTP/1.1" 200 - "http://localhost:5000/adminLayout/settings/master" "Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
::ffff:127.0.0.1 - - [08/Jan/2019:13:43:18 +0000] "GET /scripts.js.map HTTP/1.1" 200 193030 "-" "-"
::ffff:127.0.0.1 - - [08/Jan/2019:13:43:20 +0000] "GET /vendor.js.map HTTP/1.1" 200 5491522 "-" "-"
::ffff:127.0.0.1 - - [08/Jan/2019:13:43:20 +0000] "GET /main.js.map HTTP/1.1" 200 851762 "-" "-"
::1 - - [08/Jan/2019:13:43:24 +0000] "GET /assets/i18n/en.json HTTP/1.1" 200 - "http://localhost:5000/adminLayout/settings/master" "Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
::1 - - [08/Jan/2019:13:43:30 +0000] "GET /api/master/findPageWise/1/false/undefined/undefined HTTP/1.1" 401 27 "http://localhost:5000/adminLayout/settings/master" "Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
::1 - - [08/Jan/2019:13:43:30 +0000] "GET /fontawesome-webfont.woff2?v=4.7.0 HTTP/1.1" 200 77160 "http://localhost:5000/" "Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
::1 - - [08/Jan/2019:13:43:34 +0000] "GET /favicon.ico HTTP/1.1" 200 5430 "http://localhost:5000/adminLayout/settings/master" "Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
::ffff:127.0.0.1 - - [08/Jan/2019:13:51:04 +0000] "GET /adminLayout/settings/master HTTP/1.1" 200 1015 "-" "Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
::ffff:127.0.0.1 - - [08/Jan/2019:13:51:04 +0000] "GET /runtime.js HTTP/1.1" 200 - "http://localhost:5000/adminLayout/settings/master" "Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
::1 - - [08/Jan/2019:13:51:04 +0000] "GET /scripts.js HTTP/1.1" 200 - "http://localhost:5000/adminLayout/settings/master" "Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
::ffff:127.0.0.1 - - [08/Jan/2019:13:51:04 +0000] "GET /polyfills.js HTTP/1.1" 200 - "http://localhost:5000/adminLayout/settings/master" "Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
::ffff:127.0.0.1 - - [08/Jan/2019:13:51:04 +0000] "GET /runtime.js.map HTTP/1.1" 200 6214 "-" "-"
::1 - - [08/Jan/2019:13:51:04 +0000] "GET /main.js HTTP/1.1" 200 - "http://localhost:5000/adminLayout/settings/master" "Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
::ffff:127.0.0.1 - - [08/Jan/2019:13:51:04 +0000] "GET /styles.js HTTP/1.1" 200 - "http://localhost:5000/adminLayout/settings/master" "Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
::ffff:127.0.0.1 - - [08/Jan/2019:13:51:04 +0000] "GET /polyfills.js.map HTTP/1.1" 200 370537 "-" "-"
::ffff:127.0.0.1 - - [08/Jan/2019:13:51:05 +0000] "GET /styles.js.map HTTP/1.1" 200 923978 "-" "-"
::1 - - [08/Jan/2019:13:51:06 +0000] "GET /vendor.js HTTP/1.1" 200 - "http://localhost:5000/adminLayout/settings/master" "Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
::ffff:127.0.0.1 - - [08/Jan/2019:13:51:10 +0000] "GET /scripts.js.map HTTP/1.1" 200 193030 "-" "-"
::ffff:127.0.0.1 - - [08/Jan/2019:13:51:11 +0000] "GET /vendor.js.map HTTP/1.1" 200 5491522 "-" "-"
::ffff:127.0.0.1 - - [08/Jan/2019:13:51:12 +0000] "GET /main.js.map HTTP/1.1" 200 851735 "-" "-"
::1 - - [08/Jan/2019:13:51:16 +0000] "GET /assets/i18n/en.json HTTP/1.1" 200 - "http://localhost:5000/adminLayout/settings/master" "Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
::1 - - [08/Jan/2019:13:51:22 +0000] "GET /api/master/findPageWise/1/false/undefined/undefined HTTP/1.1" 401 27 "http://localhost:5000/adminLayout/settings/master" "Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
::1 - - [08/Jan/2019:13:51:22 +0000] "GET /fontawesome-webfont.woff2?v=4.7.0 HTTP/1.1" 200 77160 "http://localhost:5000/" "Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
::1 - - [08/Jan/2019:13:51:23 +0000] "GET /favicon.ico HTTP/1.1" 200 5430 "http://localhost:5000/adminLayout/settings/master" "Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
::1 - - [08/Jan/2019:14:12:37 +0000] "GET /adminLayout/settings/master HTTP/1.1" 200 1015 "-" "Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
